STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001008,-9999,31.6,37.3,25.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001009,-9999,30.1,35.9,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001010,-9999,30.4,36.7,24.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001011,-9999,29.7,35.2,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001012,-9999,30.6,38.2,23.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001013,-9999,29.9,34.6,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001014,-9999,29.5,34.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001015,-9999,30.5,36.6,25.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001016,-9999,30.3,37.3,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001017,-9999,29.5,33.7,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001018,-9999,29.1,32.4,25.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001019,-9999,29.2,33.4,25.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001020,-9999,29.1,33.8,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001021,-9999,29.3,35.1,23.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001022,-9999,29.9,-9999,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001023,-9999,29.8,34.2,24.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001024,-9999,29.0,34.2,24.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001025,-9999,28.7,33.4,23.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001026,-9999,30.2,-9999,24.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001027,-9999,29.5,36.4,23.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001028,-9999,28.6,34.9,22.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001029,-9999,29.1,36.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001030,-9999,28.9,35.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001031,-9999,28.2,35.3,22.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001101,-9999,28.6,33.0,23.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001102,-9999,28.8,35.3,23.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001103,-9999,29.1,35.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001104,-9999,28.8,34.5,24.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001105,-9999,28.6,34.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001106,-9999,24.6,32.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001107,-9999,24.7,29.2,20.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001108,-9999,25.2,29.9,19.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001109,-9999,25.8,31.0,22.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001110,-9999,25.2,-9999,22.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001111,-9999,25.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001112,-9999,24.6,28.4,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001113,-9999,25.0,31.3,19.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001114,-9999,26.1,31.8,19.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001115,-9999,26.1,31.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001116,-9999,26.4,31.7,21.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001117,-9999,26.8,32.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001118,-9999,26.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001119,-9999,25.3,30.2,19.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001120,-9999,26.0,30.5,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001121,-9999,25.9,29.2,21.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001122,-9999,25.3,27.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001123,-9999,24.1,26.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001124,-9999,23.5,27.1,19.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001125,-9999,23.9,27.5,20.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001126,-9999,23.4,27.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001127,-9999,22.8,28.4,17.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001128,-9999,23.7,29.0,17.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001129,-9999,24.2,28.6,19.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001130,-9999,24.1,32.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001201,-9999,22.7,29.3,16.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001202,-9999,22.9,-9999,17.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001203,-9999,22.7,31.0,17.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001204,-9999,22.8,28.7,17.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001205,-9999,23.4,-9999,18.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001206,-9999,22.8,27.6,17.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001207,-9999,21.9,26.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001208,-9999,21.4,26.6,16.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001209,-9999,23.1,29.3,16.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001210,-9999,24.3,32.5,16.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001211,-9999,24.2,27.5,21.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001212,-9999,22.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001213,-9999,20.3,25.1,15.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001214,-9999,21.4,-9999,16.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001215,9.7,18.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001216,-9999,20.2,22.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001217,-9999,19.3,22.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001218,-9999,19.3,-9999,13.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001219,-9999,19.5,23.9,14.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001220,-9999,19.6,24.8,14.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001221,-9999,19.7,-9999,15.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001222,-9999,20.3,24.9,14.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001223,-9999,20.7,26.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001224,-9999,20.2,25.2,15.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001225,-9999,20.3,27.9,14.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001226,-9999,21.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001227,-9999,20.3,23.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001228,-9999,19.3,24.7,14.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001229,-9999,19.4,24.3,14.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001230,-9999,19.6,25.5,12.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20001231,-9999,19.7,24.1,12.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010101,-9999,18.8,-9999,13.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010102,-9999,18.8,24.2,13.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010103,-9999,19.9,27.8,13.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010104,-9999,20.1,26.0,14.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010105,-9999,20.4,24.7,15.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010106,-9999,21.4,23.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010107,-9999,19.2,24.5,13.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010108,-9999,19.4,26.4,11.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010109,1.0,19.2,23.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010110,-9999,18.2,20.9,15.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010111,-9999,19.2,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010112,-9999,18.7,23.4,13.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010113,-9999,18.8,23.4,13.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010114,-9999,18.9,23.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010115,-9999,18.8,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010116,-9999,18.0,23.0,12.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010117,-9999,18.0,23.0,12.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010118,-9999,17.7,22.7,13.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010119,-9999,18.1,24.0,12.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010120,-9999,19.7,-9999,13.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010121,-9999,20.4,23.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010122,-9999,18.9,24.6,13.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010123,-9999,18.4,23.3,13.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010124,-9999,18.1,-9999,13.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010125,-9999,18.8,23.6,14.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010126,-9999,17.6,22.2,12.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010127,-9999,18.8,24.6,12.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010128,-9999,18.0,19.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010129,-9999,15.3,19.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010130,-9999,14.8,20.1,9.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010131,-9999,16.6,20.8,9.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010201,-9999,17.4,22.2,12.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010202,-9999,17.5,-9999,10.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010203,-9999,16.9,21.0,12.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010204,-9999,16.3,22.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010205,-9999,18.8,23.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010206,-9999,20.2,-9999,16.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010207,-9999,18.1,23.0,12.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010208,-9999,18.7,23.5,13.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010209,-9999,20.5,27.4,13.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010210,-9999,23.9,31.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010211,-9999,22.1,-9999,17.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010212,-9999,19.3,21.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010213,-9999,19.0,23.4,14.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010214,-9999,19.5,25.9,12.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010215,-9999,19.9,25.1,14.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010216,-9999,19.9,24.1,15.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010217,-9999,20.2,25.4,15.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010218,-9999,22.3,29.3,16.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010219,-9999,21.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010220,-9999,19.8,24.4,14.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010221,-9999,23.3,32.5,16.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010222,-9999,21.6,25.1,17.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010223,-9999,22.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010224,-9999,20.9,24.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010225,-9999,19.7,24.3,13.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010226,-9999,19.3,-9999,14.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010227,-9999,19.3,23.9,13.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010228,-9999,20.3,-9999,12.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010301,-9999,21.1,29.0,12.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010302,-9999,23.4,30.8,16.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010303,-9999,24.2,32.1,17.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010304,-9999,22.8,32.1,16.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010305,-9999,21.2,-9999,15.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010306,-9999,21.1,26.1,16.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010307,-9999,20.8,26.0,15.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010308,-9999,20.8,24.8,14.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010309,-9999,24.1,33.0,17.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010310,-9999,28.4,36.8,19.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010311,-9999,23.7,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010312,-9999,21.9,25.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010313,-9999,23.2,27.0,17.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010314,-9999,25.7,31.9,19.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010315,-9999,27.4,32.5,21.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010316,-9999,27.2,33.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010317,-9999,24.1,27.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010318,-9999,21.9,24.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010319,-9999,21.4,-9999,16.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010320,-9999,20.8,24.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010321,-9999,21.5,26.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010322,-9999,21.8,26.8,15.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010323,1.5,24.6,30.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010324,-9999,24.5,28.8,19.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010325,-9999,27.2,-9999,19.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010326,-9999,24.7,28.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010327,-9999,22.8,25.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010328,-9999,21.9,26.4,16.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010329,-9999,22.3,28.7,15.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010330,-9999,23.3,30.6,17.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010331,-9999,23.4,28.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010401,-9999,24.0,29.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010402,-9999,26.0,34.1,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010403,-9999,26.1,33.2,18.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010404,-9999,26.6,35.3,19.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010405,-9999,26.8,37.3,19.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010406,-9999,28.7,40.0,18.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010407,-9999,30.4,-9999,20.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010408,-9999,29.8,39.5,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010409,-9999,30.1,38.4,23.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010410,-9999,24.9,29.0,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010411,-9999,23.9,29.0,18.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010412,-9999,23.8,30.1,18.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010413,-9999,24.8,32.1,19.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010414,-9999,23.9,28.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010415,-9999,24.2,28.7,18.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010416,-9999,24.3,30.5,19.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010417,-9999,26.0,34.0,18.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010418,-9999,24.9,28.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010419,-9999,24.0,30.1,19.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010420,-9999,24.0,28.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010421,-9999,25.4,29.2,19.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010422,-9999,26.6,31.8,19.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010423,-9999,27.2,32.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010424,-9999,25.8,31.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010425,-9999,27.1,-9999,19.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010426,-9999,30.3,37.3,21.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010427,-9999,27.4,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010428,-9999,28.2,35.1,21.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010429,-9999,29.9,36.7,22.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010430,-9999,30.3,36.2,23.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010501,-9999,31.2,38.0,23.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010502,-9999,33.3,42.8,24.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010503,-9999,35.6,44.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010504,-9999,35.2,42.8,29.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010505,-9999,35.4,-9999,28.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010506,-9999,32.6,-9999,27.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010507,-9999,28.3,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010508,-9999,29.3,34.7,22.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010509,-9999,33.6,43.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010510,-9999,32.6,38.5,26.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010511,-9999,34.6,42.8,26.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010512,-9999,34.2,43.3,26.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010513,-9999,33.1,40.2,26.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010514,-9999,32.6,39.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010515,-9999,31.6,39.3,24.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010516,-9999,31.6,42.5,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010517,-9999,32.3,39.9,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010518,-9999,30.9,36.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010519,-9999,32.7,41.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010520,-9999,32.2,-9999,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010521,-9999,32.9,39.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010522,-9999,30.6,-9999,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010523,-9999,30.7,38.8,24.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010524,-9999,29.9,-9999,24.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010525,-9999,30.9,38.2,23.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010526,-9999,30.7,35.7,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010527,-9999,29.3,34.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010528,-9999,30.4,36.3,22.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010529,-9999,32.6,40.2,24.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010530,-9999,33.6,41.3,27.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010531,-9999,33.7,-9999,27.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010601,-9999,33.1,40.6,27.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010602,-9999,31.4,37.4,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010603,-9999,30.8,37.4,27.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010604,-9999,32.9,41.7,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010605,-9999,33.8,45.3,26.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010606,-9999,33.7,41.7,26.2
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010607,-9999,31.8,37.2,26.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010608,-9999,32.3,43.5,26.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010609,-9999,33.0,-9999,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010610,-9999,31.6,36.7,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010611,-9999,31.1,36.0,26.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010612,-9999,31.0,35.3,25.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010613,-9999,31.1,35.0,25.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010614,-9999,32.7,35.8,27.3
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010615,-9999,33.3,37.1,29.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010616,-9999,34.2,39.5,30.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010617,-9999,33.9,39.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010618,-9999,32.4,37.8,26.5
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010619,-9999,31.9,37.4,27.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010620,-9999,32.2,38.9,27.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010621,-9999,32.7,39.8,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010622,-9999,32.7,39.6,27.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010623,-9999,35.2,44.2,29.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010624,-9999,34.8,42.0,30.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010625,-9999,35.4,42.2,30.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010626,-9999,34.8,41.8,31.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010627,-9999,33.5,39.0,29.9
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010628,-9999,32.3,38.2,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010629,-9999,33.4,37.8,28.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010630,-9999,33.6,39.3,28.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010701,-9999,33.6,39.1,29.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010702,-9999,32.5,36.3,28.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010703,-9999,33.8,40.3,27.4
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010704,-9999,32.9,38.6,28.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010705,-9999,32.7,38.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010706,-9999,32.1,36.5,28.8
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010707,-9999,33.3,37.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010708,-9999,33.9,37.5,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010709,-9999,33.8,42.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010710,-9999,34.1,40.9,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010711,-9999,33.1,37.6,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010712,-9999,32.7,37.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010713,-9999,35.6,-9999,29.6
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010714,-9999,36.7,42.0,33.0
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010715,-9999,36.5,41.7,32.7
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010716,-9999,36.2,43.1,32.1
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010717,-9999,36.6,43.3,-9999
GHCND:AEM00041194,DUBAI INTERNATIONAL AE,20010718,-9999,36.2,-9999,32.1
